1	100744	349	184	1447	730	131	100	1701	1071	18.36 
1	100798	346	183	1442	730	138	94	1695	1067	18.43 
1	100851	343	181	1439	728	137	93	1686	1066	18.29 
1	100905	338	182	1437	725	129	100	1681	1060	18.43 
1	100959	338	177	1432	724	135	92	1677	1055	18.79 
1	101013	334	178	1429	725	137	90	1671	1056	18.93 
1	101066	331	175	1428	722	130	95	1667	1050	18.50 
1	101121	329	176	1422	724	133	91	1662	1048	18.64 
1	101174	328	174	1418	720	133	91	1658	1044	18.86 
1	101228	325	174	1416	719	129	94	1656	1043	18.79 
1	101281	324	170	1416	707	130	92	1653	1037	18.64 
1	101336	326	168	1415	711	131	90	1647	1037	19.00 
1	101389	322	171	1411	712	127	91	1643	1035	19.07 
1	101443	321	172	1405	716	126	93	1634	1039	18.86 
1	101496	318	168	1410	706	122	96	1636	1030	18.71 
1	101550	317	167	1406	707	126	91	1633	1028	19.14 
1	101604	314	167	1403	706	125	90	1632	1026	18.86 
1	101657	313	168	1403	705	125	89	1628	1023	18.64 
1	101711	314	165	1398	705	128	88	1623	1023	19.00 
1	101765	313	165	1397	709	128	88	1621	1025	19.14 
1	101819	313	164	1392	705	130	86	1617	1018	18.93 
1	101872	315	166	1389	705	124	85	1584	997	19.00 
1	101926	324	172	1408	713	107	82	1462	921	19.07 
1	101980	347	185	1439	727	107	70	1420	895	18.86 
1	102033	342	181	1449	733	105	73	1433	906	18.79 
1	102087	337	178	1451	728	103	76	1431	902	19.00 
1	102140	341	180	1435	724	106	70	1420	896	18.79 
1	102195	339	181	1435	736	102	75	1427	889	18.93 
1	102248	338	182	1439	725	104	72	1425	894	19.07 
1	102302	339	181	1434	717	101	75	1418	894	18.71 
1	102355	336	177	1431	723	102	73	1418	895	18.79 
1	102409	339	178	1429	721	106	69	1419	893	18.93 
1	102463	336	179	1433	720	100	72	1412	883	19.00 
1	102516	336	178	1434	721	103	71	1416	893	18.79 
1	102571	336	178	1427	721	103	71	1415	883	19.00 
1	102624	336	176	1421	722	95	78	1406	897	18.86 
1	102677	333	177	1431	723	99	74	1415	875	18.64 
1	102731	334	176	1422	718	102	71	1410	888	19.07 
1	102785	333	176	1424	718	102	71	1411	889	19.00 
1	102839	333	176	1421	718	101	72	1410	892	18.93 
1	102892	333	176	1418	720	102	70	1409	893	19.00 
1	102945	334	176	1417	715	100	71	1409	873	18.93 
1	103000	332	177	1421	714	95	76	1410	889	19.14 
1	103053	332	175	1415	704	95	76	1407	887	19.28 
1	103107	333	175	1414	716	102	67	1407	880	19.57 
1	103160	331	175	1414	710	102	68	1407	888	19.07 
1	103214	331	174	1414	709	102	68	1406	887	18.93 
1	103268	331	176	1411	711	98	72	1405	877	19.07 
1	103321	333	174	1409	710	102	68	1405	887	18.86 
1	103375	330	174	1407	715	102	68	1404	878	19.21 
1	103429	330	176	1411	710	102	67	1405	889	19.35 
1	103482	333	174	1407	707	98	71	1404	884	18.93 
1	103536	329	175	1408	710	98	71	1405	886	18.86 
1	103589	331	174	1406	707	102	67	1402	888	18.93 
1	103644	330	174	1402	712	102	67	1403	886	19.07 
1	103697	330	173	1401	709	104	65	1402	886	19.07 
1	103750	330	173	1399	707	98	71	1402	875	19.14 
1	103804	327	173	1403	703	100	69	1401	884	19.21 
1	103858	328	173	1402	702	102	66	1401	881	18.86 
1	103912	328	173	1395	710	102	66	1400	875	19.14 
1	103965	329	173	1396	705	98	70	1400	881	19.14 
1	104018	329	172	1395	709	102	66	1400	881	19.21 
1	104073	327	172	1394	703	99	69	1401	879	19.14 
1	104126	327	172	1395	708	102	66	1400	881	19.07 
1	104180	327	174	1393	703	102	66	1399	878	18.86 
1	104233	328	172	1392	703	100	67	1400	879	19.07 
1	104287	325	172	1392	702	98	69	1396	879	18.15 
1	104341	327	171	1427	722	98	70	1400	878	16.59 
1	104394	337	180	1490	756	98	74	1406	889	15.10 
1	104448	391	206	1537	778	111	74	1431	909	14.18 
1	104502	427	223	1575	800	124	83	1482	934	12.97 
1	104555	444	234	1611	818	140	96	1526	963	11.98 
1	104609	455	241	1655	833	184	140	1588	1004	11.20 
1	104663	467	244	1693	850	207	159	1641	1035	10.14 
1	104717	464	244	1745	880	229	169	1675	1062	9.36 
1	104770	444	229	1794	906	238	174	1727	1087	8.58 
1	104824	429	225	1871	939	250	184	1817	1143	8.01 
1	104878	463	242	1944	978	264	186	1873	1178	7.16 
1	104932	462	242	2019	1019	261	204	1939	1219	6.66 
1	104985	447	234	2153	1087	281	195	1995	1260	6.17 
1	105039	420	223	2260	1136	285	202	2026	1286	5.32 
1	105093	387	205	2395	1204	281	206	2062	1302	5.25 
1	105147	379	199	2547	1281	266	193	2028	1277	4.82 
1	105200	368	196	2659	1339	269	190	2084	1316	4.25 
1	105254	356	190	2758	1385	271	191	2111	1334	4.04 
1	105308	348	183	2861	1442	271	190	2142	1346	3.83 
1	105362	337	177	2940	1479	279	185	2167	1361	3.54 
1	105415	329	173	3013	1512	277	189	2192	1387	3.33 
1	105469	322	171	3067	1542	274	195	2210	1399	3.69 
1	105523	313	165	3110	1565	277	195	2228	1411	2.62 
1	105577	304	161	3162	1592	285	191	2240	1415	2.84 
1	105630	299	158	3219	1616	281	196	2246	1426	2.98 
1	105684	296	152	3236	1624	287	194	2264	1432	2.84 
1	105738	289	152	3235	1629	279	200	2269	1432	3.12 
1	105792	283	152	3248	1636	281	205	2277	1438	2.69 
1	105845	280	148	3244	1634	286	200	2280	1444	2.13 
1	105900	280	147	3243	1633	285	202	2283	1441	2.98 
1	105953	277	148	3246	1631	287	201	2288	1441	3.69 
1	106007	279	147	3241	1635	290	197	2287	1439	2.69 
1	106060	277	147	3246	1630	287	202	2289	1442	2.55 
1	106115	279	147	3247	1635	290	199	2289	1443	2.84 
1	106168	280	147	3242	1628	292	198	2289	1444	2.84 
1	106222	280	147	3239	1633	291	199	2291	1446	2.91 
1	106275	280	147	3240	1627	288	202	2289	1444	2.62 
1	106330	281	145	3236	1633	289	202	2289	1446	2.13 
1	106383	281	146	3238	1626	292	199	2289	1444	2.84 
1	106437	282	146	3237	1635	292	198	2290	1446	3.33 
1	106490	282	153	3241	1632	284	206	2290	1445	2.62 
1	106545	283	152	3237	1638	294	196	2289	1445	2.20 
1	106598	284	151	3240	1634	289	202	2290	1446	3.05 
1	106652	284	151	3239	1631	286	204	2289	1444	2.76 
1	106705	285	148	3241	1629	285	206	2291	1446	2.91 
1	106760	286	149	3241	1635	285	205	2291	1445	2.69 
1	106813	287	148	3243	1632	292	198	2290	1446	2.20 
1	106867	287	152	3241	1634	292	199	2290	1446	2.98 
1	106920	287	149	3237	1630	288	202	2289	1444	3.47 
1	106975	288	152	3245	1637	292	199	2290	1446	2.48 
1	107028	288	153	3242	1634	289	202	2290	1446	2.20 
1	107082	288	152	3240	1637	291	199	2290	1445	2.62 
1	107136	289	151	3242	1632	288	203	2291	1445	2.91 
1	107190	289	153	3242	1633	288	202	2290	1445	2.91 
1	107243	288	153	3241	1636	290	200	2289	1444	2.69 
1	107297	290	151	3243	1631	292	198	2290	1446	2.20 
1	107351	290	151	3241	1632	288	201	2289	1445	2.91 
1	107405	291	153	3243	1634	288	201	2289	1446	3.40 
1	107458	290	154	3246	1629	293	197	2289	1444	2.69 
1	107512	292	151	3245	1634	286	204	2289	1443	2.13 
1	107566	292	154	3245	1636	287	202	2289	1445	2.55 
1	107620	291	154	3248	1634	291	198	2289	1443	2.84 
1	107674	291	154	3247	1637	287	202	2289	1446	3.05 
1	107727	292	154	3244	1638	293	196	2289	1445	2.69 
1	107782	292	154	3249	1632	293	196	2289	1441	2.13 
1	107835	295	150	3247	1635	290	199	2289	1445	2.91 
1	107889	293	152	3250	1632	293	196	2290	1446	3.33 
1	107942	295	152	3249	1636	281	208	2290	1445	2.55 
1	107997	292	153	3247	1637	280	208	2289	1444	2.27 
1	108050	296	150	3246	1635	291	198	2289	1445	2.84 
1	108104	296	151	3253	1637	291	198	2289	1444	2.84 
1	108157	296	151	3250	1636	291	197	2289	1444	2.91 
1	108212	296	152	3251	1641	291	198	2289	1445	2.69 
1	108265	296	152	3253	1637	287	202	2289	1442	2.34 
1	108319	296	152	3253	1638	284	205	2289	1445	2.84 
1	108372	294	153	3251	1635	288	201	2289	1443	3.54 
1	108427	296	153	3249	1638	288	202	2289	1443	2.62 
1	108480	296	153	3248	1638	291	198	2289	1443	2.13 
1	108534	294	154	3251	1636	290	200	2289	1443	2.91 
1	108588	296	152	3249	1642	287	202	2289	1443	2.84 
1	108642	296	154	3251	1639	288	201	2291	1442	2.84 
1	108695	296	154	3250	1641	284	205	2289	1442	2.84 
1	108749	296	154	3252	1637	291	198	2289	1444	2.34 
1	108803	296	154	3252	1637	291	198	2289	1444	2.84 
1	108857	294	155	3252	1640	288	201	2289	1442	3.33 
1	108910	296	155	3254	1636	291	198	2289	1444	2.48 
1	108964	296	153	3252	1637	291	198	2291	1440	1.98 
1	109018	296	155	3254	1638	293	196	2289	1442	2.98 
1	109072	296	155	3253	1637	290	198	2289	1442	2.84 
1	109125	294	155	3255	1639	290	199	2288	1441	2.76 
1	109179	296	156	3257	1635	287	198	2289	1442	2.69 
1	109233	296	155	3253	1639	287	201	2289	1442	2.41 
1	109287	296	156	3252	1642	290	198	2289	1439	2.76 
1	109340	296	155	3255	1641	276	211	2289	1441	3.33 
1	109394	296	156	3259	1635	287	200	2289	1442	2.55 
1	109448	294	156	3260	1643	290	198	2289	1441	2.20 
1	109502	296	154	3253	1641	286	204	2289	1441	3.19 
1	109555	296	156	3259	1636	290	198	2289	1442	3.05 
1	109609	296	154	3259	1636	287	201	2289	1442	3.05 
1	109663	297	154	3257	1637	284	204	2289	1442	2.84 
1	109717	296	155	3259	1644	290	198	2289	1441	2.41 
1	109770	297	155	3261	1641	287	200	2288	1441	2.84 
1	109825	295	156	3261	1644	283	205	2289	1443	3.26 
1	109878	297	156	3258	1642	290	198	2289	1443	2.76 
1	109932	294	157	3256	1647	283	205	2289	1443	2.13 
1	109985	295	156	3258	1642	280	208	2289	1444	2.91 
