1	28698	21234	32725	415	218	-1	-1	445	294	18.86 
1	28751	21275	32725	419	219	-1	-1	441	298	18.71 
1	28805	21279	32725	416	218	-1	-1	439	300	18.50 
1	28858	21274	32725	420	218	-1	-1	445	294	18.29 
1	28911	21272	32725	421	197	-1	-1	442	297	18.08 
1	28965	21274	32725	419	209	-1	-1	446	294	17.86 
1	29019	21271	32725	414	224	-1	-1	442	297	17.72 
1	29072	21273	32725	420	217	-1	-1	439	300	17.51 
1	29125	21268	32725	415	213	-1	-1	442	297	17.37 
1	29178	21259	32725	420	208	-1	-1	444	295	17.08 
1	29233	21269	32725	418	219	-1	-1	441	298	16.94 
1	29286	21225	32725	414	219	-1	-1	444	294	16.73 
1	29339	21227	32725	415	211	-1	-1	447	291	16.66 
1	29392	21231	32725	418	205	-1	-1	434	304	16.52 
1	29446	21273	32725	413	214	-1	-1	442	298	16.30 
1	29499	21267	32725	417	211	-1	-1	444	295	16.16 
1	29553	21269	32725	418	210	-1	-1	438	301	16.02 
1	29606	21269	32725	413	224	-1	-1	442	297	15.88 
1	29660	21271	32725	416	218	-1	-1	440	298	15.74 
1	29713	21257	32725	416	218	-1	-1	438	299	15.60 
1	29766	21225	32725	417	211	-1	-1	444	294	15.45 
1	29820	21267	32725	422	215	-1	-1	442	296	15.38 
1	29874	21263	32725	420	213	-1	-1	445	294	15.24 
1	29927	21262	32725	417	219	-1	-1	441	300	15.10 
1	29980	21262	32725	419	219	-1	-1	441	298	14.96 
1	30033	21260	32725	415	223	-1	-1	445	294	14.89 
1	30088	21258	32725	416	222	-1	-1	445	294	14.74 
1	30141	21257	32725	416	221	-1	-1	445	293	14.67 
1	30194	21256	32725	417	220	-1	-1	445	294	14.53 
1	30247	21255	32725	415	223	-1	-1	442	297	14.46 
1	30301	21277	32725	416	222	-1	-1	438	301	14.32 
1	30355	21271	32725	419	219	-1	-1	439	300	14.25 
1	30408	21272	32725	419	219	-1	-1	439	300	14.11 
1	30461	21268	32725	417	221	-1	-1	445	294	14.04 
1	30515	21269	32725	418	218	-1	-1	445	294	13.97 
1	30568	21274	32725	417	220	-1	-1	442	297	13.89 
1	30622	21266	32725	421	216	-1	-1	442	297	13.75 
1	30675	21209	32725	417	217	-1	-1	444	294	13.75 
1	30729	21265	32725	418	210	-1	-1	441	298	13.61 
1	30782	21265	32725	420	218	-1	-1	442	298	13.54 
1	30835	21257	32725	415	219	-1	-1	442	298	13.47 
1	30889	21264	32725	418	215	-1	-1	438	301	13.40 
1	30943	21273	32725	417	219	-1	-1	445	294	13.33 
1	30996	21279	32725	417	221	-1	-1	445	294	13.26 
1	31049	21277	32725	421	207	-1	-1	438	300	13.19 
1	31102	21260	32725	418	220	-1	-1	444	295	13.11 
1	31157	21262	32725	416	221	-1	-1	441	298	13.11 
1	31210	21268	32725	422	211	-1	-1	441	298	13.04 
1	31263	21264	32725	418	219	-1	-1	445	294	12.97 
1	31316	21258	32725	416	203	-1	-1	438	300	12.90 
1	31370	21249	32725	422	211	-1	-1	441	298	12.83 
1	31424	21246	32725	415	223	-1	-1	445	293	12.83 
1	31477	21250	32725	420	208	-1	-1	445	294	12.76 
1	31531	21250	32725	417	211	-1	-1	445	294	12.62 
1	31584	21237	32725	419	214	-1	-1	442	297	12.62 
1	31637	21264	32725	420	217	-1	-1	445	293	12.55 
1	31691	21243	32725	412	216	-1	-1	441	297	12.55 
1	31745	21249	32725	415	218	-1	-1	445	294	12.48 
1	31798	21242	32725	418	219	-1	-1	440	299	12.41 
1	31851	21256	32725	417	211	-1	-1	445	294	12.33 
1	31904	21243	32725	418	215	-1	-1	443	295	12.26 
1	31959	21239	32725	416	221	-1	-1	444	294	12.12 
1	32012	21204	32725	412	220	-1	-1	447	292	12.05 
1	32065	21216	32725	418	214	-1	-1	446	292	11.98 
1	32118	21253	32725	417	216	-1	-1	438	300	11.98 
1	32172	21246	32725	418	200	-1	-1	441	298	11.98 
1	32226	21256	32725	416	222	-1	-1	438	300	11.98 
1	32279	21248	32725	414	214	-1	-1	445	294	12.05 
1	32332	21242	32725	418	215	-1	-1	439	300	12.12 
1	32386	21251	32725	418	219	-1	-1	438	299	12.19 
1	32439	21228	32725	419	214	-1	-1	438	301	12.12 
1	32492	21246	32725	417	216	-1	-1	445	294	12.12 
1	32546	21244	32725	415	222	-1	-1	439	300	11.98 
1	32600	21243	32725	417	220	-1	-1	445	293	11.91 
1	32653	21244	32725	412	223	-1	-1	431	305	11.98 
1	32706	21241	32725	420	208	-1	-1	445	293	12.05 
1	32759	21242	32725	414	221	-1	-1	435	303	11.98 
