1	262050	209	116	976	494 
1	262052	209	116	976	494 
1	262152	209	115	982	483 
1	262252	209	115	977	487 
1	262352	209	115	972	495 
1	262453	209	115	979	479 
1	262552	209	115	980	488 
1	262652	209	116	980	488 
1	262753	209	116	983	488 
1	262853	209	116	977	494 
1	262952	209	116	983	488 
1	263053	209	116	982	488 
1	263153	209	116	983	488 
1	263254	209	116	978	493 
1	263353	209	116	984	477 
1	263453	209	116	978	492 
1	263554	209	116	978	483 
1	263654	209	116	977	494 
1	263753	209	116	976	494 
1	263854	209	116	985	491 
1	263954	210	116	982	491 
1	264054	209	116	979	489 
1	264154	209	116	978	494 
1	264254	209	116	981	490 
1	264354	209	116	982	490 
1	264455	210	115	983	488 
1	264554	209	116	980	492 
1	264654	210	116	984	488 
1	264755	209	116	981	489 
1	264855	210	115	983	491 
1	264954	209	115	979	489 
1	265055	209	116	979	491 
1	265155	209	116	977	491 
1	265255	209	115	978	490 
1	265355	208	116	972	478 
1	265455	209	116	971	496 
1	265555	210	115	982	486 
1	265656	209	116	975	490 
1	265755	209	116	976	484 
1	265856	209	116	971	487 
1	265956	209	116	964	487 
1	266056	209	116	967	486 
1	266156	209	116	966	485 
1	266256	209	116	965	485 
1	266356	209	116	959	490 
1	266457	209	116	967	480 
1	266556	209	116	960	482 
1	266656	209	115	957	480 
1	266757	208	116	956	478 
1	266857	209	115	958	478 
1	266956	208	116	955	477 
1	267057	209	115	954	477 
1	267157	209	116	953	476 
1	267257	209	115	949	475 
1	267357	209	115	953	462 
1	267457	209	115	946	476 
1	267557	208	116	946	470 
1	267658	208	115	944	473 
1	267757	208	116	946	470 
1	267857	208	115	944	470 
1	267958	208	115	941	470 
1	268058	208	115	937	470 
1	268157	208	115	939	467 
1	268258	208	115	936	470 
1	268358	208	114	934	469 
1	268459	208	114	930	465 
1	268558	207	115	929	465 
1	268658	207	115	922	466 
1	268759	207	114	925	462 
1	268859	206	114	923	462 
1	268958	206	114	918	464 
1	269059	206	113	912	466 
1	269159	205	114	916	458 
1	269259	205	114	910	463 
1	269359	205	113	909	461 
1	269459	204	113	903	458 
1	269559	204	112	907	449 
1	269660	203	113	905	449 
1	269759	203	112	900	449 
1	269859	202	112	893	433 
1	269960	202	111	895	451 
1	270060	201	112	892	449 
1	270159	201	111	891	441 
1	270260	201	111	881	447 
1	270360	200	112	882	440 
1	270460	200	110	874	445 
1	270560	199	110	871	439 
1	270660	198	110	863	440 
1	270760	197	111	865	436 
1	270861	197	111	863	435 
1	270960	196	112	863	428 
1	271060	196	109	858	427 
1	271161	196	108	849	421 
1	271261	196	107	845	420 
1	271361	196	107	844	425 
1	271461	196	106	836	411 
1	271561	194	108	835	418 
1	271662	194	107	834	415 
1	271761	193	108	826	414 
1	271861	192	107	822	412 
1	271962	192	107	811	409 
1	272062	192	107	812	410 
1	272161	192	107	807	404 
1	272262	191	107	799	398 
1	272362	191	106	793	408 
1	272462	191	106	787	398 
1	272562	191	106	789	384 
1	272662	190	106	780	396 
1	272762	190	106	778	390 
1	272863	190	105	772	388 
1	272962	189	105	763	386 
1	273062	189	105	762	381 
1	273163	189	105	752	383 
1	273263	188	105	747	379 
1	273362	188	104	742	371 
1	273463	187	104	733	371 
1	273563	187	104	726	369 
1	273664	187	104	721	363 
1	273763	187	104	716	363 
1	273863	187	104	711	359 
1	273964	187	104	706	356 
1	274064	187	103	699	356 
1	274067	187	103	699	356 
1	274167	186	104	692	357 
1	274268	186	104	694	351 
1	274368	186	103	692	353 
1	274468	186	104	690	356 
1	274568	185	103	692	352 
1	274668	186	104	699	344 
1	274768	186	104	699	356 
1	274869	186	104	701	356 
1	274968	186	104	708	355 
1	275068	186	104	705	362 
1	275169	187	103	713	360 
1	275269	187	103	715	361 
1	275368	187	104	715	364 
1	275469	187	103	718	364 
1	275569	187	104	724	365 
1	275670	187	104	724	369 
1	275769	187	104	728	370 
1	275869	187	104	734	370 
1	275970	187	104	740	369 
1	276070	187	104	739	365 
1	276169	187	105	743	374 
1	276270	187	104	750	353 
1	276370	188	104	752	378 
1	276470	188	104	752	384 
1	276570	188	105	759	381 
1	276670	189	105	762	386 
1	276770	189	105	767	375 
1	276871	189	106	768	390 
1	276970	189	106	776	387 
1	277070	190	105	781	380 
1	277171	190	105	781	385 
1	277271	190	106	781	401 
1	277370	190	106	790	397 
1	277471	191	106	793	402 
1	277571	191	106	795	404 
1	277671	190	106	799	401 
1	277771	191	106	808	400 
1	277871	191	106	810	406 
1	277971	192	106	809	414 
1	278072	192	106	817	409 
1	278171	192	107	817	418 
1	278272	192	107	824	413 
1	278372	192	107	826	416 
1	278472	193	107	836	412 
1	278572	193	107	832	417 
1	278672	194	107	838	420 
1	278772	193	108	839	426 
1	278873	194	108	843	424 
1	278972	196	107	848	415 
1	279072	194	107	850	423 
1	279173	196	106	849	427 
1	279273	196	106	855	426 
1	279372	196	107	856	429 
1	279473	196	108	862	427 
1	279573	196	107	861	433 
1	279673	196	108	857	440 
1	279773	196	109	869	437 
1	279873	196	109	872	437 
1	279973	197	111	877	438 
