1	11594	1127	596	16749	11534	1.91 
1	11646	1126	596	16743	11527	1.84 
1	11699	1127	595	16743	11524	1.91 
1	11751	1126	597	16750	11536	1.84 
1	11803	1126	596	16741	11534	1.84 
1	11856	1127	596	16745	11526	1.84 
1	11909	1127	596	16743	11529	1.91 
1	11961	1127	595	16748	11534	1.77 
1	12013	1126	593	16714	11516	1.84 
1	12066	1124	594	16716	11507	1.91 
1	12119	1126	595	16751	11537	1.91 
1	12171	1127	596	16754	11531	1.84 
1	12223	1126	597	16751	11535	1.84 
1	12275	1128	596	16746	11532	1.84 
1	12328	1127	595	16742	11523	1.84 
1	12381	1126	596	16756	11534	1.84 
1	12433	1126	596	16756	11538	1.91 
1	12485	1125	596	16712	11503	1.84 
1	12537	1124	595	16749	11537	1.84 
1	12591	1127	596	16752	11536	1.77 
1	12643	1126	597	16758	11537	1.91 
1	12695	1126	596	16744	11530	1.84 
1	12747	1126	595	16751	11534	1.91 
1	12801	1126	596	16760	11536	1.84 
1	12853	1126	595	16752	11533	1.84 
1	12905	1126	597	16758	11537	1.84 
1	12957	1126	597	16753	11540	1.77 
1	13009	1125	594	16746	11531	1.84 
1	13063	1125	595	16741	11532	1.84 
1	13115	1126	593	16753	11538	1.84 
1	13167	1125	596	16753	11537	1.84 
1	13219	1125	596	16744	11531	1.77 
1	13272	1126	595	16750	11531	1.84 
1	13325	1126	596	16752	11531	1.77 
1	13377	1125	593	16757	11536	1.91 
1	13429	1126	596	16754	11534	1.91 
1	13481	1126	595	16746	11531	1.84 
1	13535	1126	596	16757	11534	1.84 
1	13587	1125	595	16748	11530	1.77 
1	13639	1126	596	16740	11530	1.77 
1	13691	1124	593	16722	11517	1.77 
1	13744	1117	591	16753	11534	1.84 
1	13797	1124	595	16736	11520	1.84 
1	13849	1123	593	16741	11518	1.91 
1	13901	1123	594	16742	11527	1.84 
1	13954	1097	581	16677	11475	1.84 
1	14006	1088	576	16559	11389	1.84 
1	14059	1100	578	16649	11454	1.84 
1	14111	1070	565	16728	11519	1.91 
1	14163	1031	544	16692	11491	1.84 
1	14216	978	520	16655	11460	1.77 
1	14268	925	489	16478	11328	1.84 
1	14321	884	468	16386	11261	1.91 
1	14373	845	450	16231	11153	1.84 
1	14426	811	430	15978	10966	1.84 
1	14478	767	408	15722	10796	1.77 
1	14530	727	385	15400	10566	1.84 
1	14582	697	370	15139	10382	1.70 
1	14636	657	345	14784	10131	1.84 
1	14688	609	321	14433	9890	1.84 
1	14740	530	280	13709	9383	1.84 
1	14792	523	278	12985	8876	1.84 
1	14844	528	282	12503	8537	1.77 
1	14897	564	298	12030	8203	1.77 
1	14949	703	372	10829	7367	1.98 
1	15002	843	449	13299	9080	1.84 
1	15054	1043	551	15096	10351	1.84 
1	15107	1075	572	15746	10814	1.84 
1	15159	1103	584	15938	10959	1.84 
1	15211	1108	586	16055	11041	1.84 
1	15264	1116	592	16131	11099	1.84 
1	15316	1119	593	16179	11127	1.77 
1	15369	1122	593	16164	11118	1.77 
1	15421	1128	596	16213	11151	1.77 
1	15473	1132	594	16221	11162	1.91 
1	15526	1133	595	16226	11163	1.91 
1	15579	1136	602	16266	11186	1.84 
1	15631	1138	603	16280	11202	1.84 
1	15683	1141	603	16299	11222	1.77 
1	15735	1144	605	16302	11216	1.91 
1	15789	1147	607	16311	11222	1.98 
1	15841	1149	607	16326	11236	1.84 
1	15893	1150	608	16326	11239	1.91 
1	15945	1151	608	16341	11249	1.84 
1	15998	1152	609	16336	11237	1.84 
1	16051	1153	608	16346	11246	1.84 
1	16103	1154	613	16351	11245	1.84 
1	16155	1154	614	16355	11252	1.84 
1	16207	1154	612	16364	11260	1.84 
1	16261	1156	612	16375	11266	1.91 
1	16313	1156	612	16367	11257	1.84 
1	16365	1156	612	16365	11257	1.84 
1	16417	1157	611	16366	11258	1.91 
1	16470	1157	611	16370	11262	1.84 
1	16523	1158	612	16373	11264	1.84 
1	16575	1162	609	16390	11274	3.90 
1	16627	1159	612	16387	11267	10.99 
1	16679	1160	612	16384	11276	13.82 
1	16733	1158	611	16362	11259	16.02 
1	16785	1163	609	16371	11261	18.01 
1	16837	1162	611	16397	11274	19.14 
1	16889	1163	610	16399	11283	19.71 
1	16943	1162	611	16395	11275	20.06 
1	16995	1161	611	16396	11279	20.20 
1	17047	1159	612	16394	11282	20.20 
1	17099	1159	612	16355	11252	20.13 
1	17153	1159	612	16375	11265	20.27 
1	17205	1164	610	16415	11291	20.42 
1	17257	1162	611	16402	11286	20.56 
1	17310	1163	612	16402	11285	20.42 
1	17362	1164	613	16401	11280	20.27 
1	17415	1164	612	16403	11286	20.06 
1	17467	1162	615	16396	11284	20.27 
1	17520	1163	613	16407	11290	20.27 
1	17572	1164	612	16408	11287	20.27 
1	17625	1162	614	16387	11279	20.35 
1	17677	1163	612	16406	11288	20.27 
1	17730	1162	613	16418	11291	20.20 
1	17782	1163	615	16405	11288	20.06 
1	17835	1164	614	16408	11290	20.06 
1	17887	1164	613	16410	11287	20.20 
1	17940	1162	617	16429	11302	20.49 
1	17992	1162	614	16402	11285	20.42 
1	18044	1164	613	16399	11281	20.27 
1	18098	1164	610	16372	11267	20.06 
1	18150	1164	614	16408	11293	20.06 
1	18202	1162	616	16414	11295	20.20 
1	18254	1163	615	16407	11291	20.27 
1	18308	1164	615	16416	11291	20.20 
1	18360	1163	617	16424	11301	20.35 
1	18412	1163	617	16424	11300	20.27 
1	18464	1163	616	16430	11305	20.20 
1	18518	1164	615	16412	11295	19.99 
1	18570	1164	615	16412	11292	20.13 
1	18622	1165	615	16415	11297	20.35 
1	18674	1162	617	16409	11289	20.42 
1	18727	1162	614	16415	11292	20.20 
1	18780	1164	613	16424	11301	20.06 
1	18832	1164	614	16428	11303	19.99 
1	18885	1161	614	16427	11301	20.06 
1	18937	1164	614	16427	11301	20.13 
1	18990	1164	613	16419	11297	20.20 
1	19042	1162	611	16419	11297	20.20 
1	19095	1162	614	16413	11295	20.13 
1	19147	1164	613	16430	11305	20.06 
1	19200	1163	613	16424	11299	19.85 
1	19252	1161	613	16428	11306	19.92 
1	19305	1164	613	16425	11302	20.13 
1	19357	1164	614	16432	11304	18.01 
1	19409	1162	616	16441	11312	14.82 
1	19462	1163	611	16409	11284	10.99 
1	19515	1161	613	16439	11312	8.22 
1	19567	1164	612	16427	11303	6.10 
1	19619	1164	613	16441	11310	4.47 
1	19672	1164	613	16447	11312	3.05 
1	19725	1164	614	16433	11308	2.13 
1	19777	1163	614	16437	11309	1.84 
1	19829	1164	614	16447	11309	1.84 
1	19881	1164	612	16435	11315	1.84 
1	19934	1164	613	16425	11296	1.84 
1	19987	1162	615	16434	11304	1.84 
1	20039	1164	613	16427	11305	1.84 
1	20091	1161	610	16401	11284	1.84 
1	20144	1164	614	16437	11305	1.84 
1	20197	1162	616	16447	11317	1.84 
1	20249	1164	613	16443	11307	1.91 
1	20301	1162	613	16442	11311	1.91 
1	20354	1162	613	16432	11303	1.84 
1	20406	1164	612	16438	11305	1.84 
1	20459	1164	613	16436	11305	1.84 
1	20511	1163	610	16413	11291	1.84 
1	20563	1164	612	16447	11319	1.84 
1	20616	1164	612	16442	11309	1.84 
1	20668	1164	613	16434	11309	1.91 
1	20721	1164	613	16441	11307	1.84 
1	20773	1162	609	16447	11308	1.77 
1	20826	1159	612	16412	11289	1.77 
1	20878	1161	612	16400	11288	1.91 
1	20931	1157	612	16401	11282	5.10 
1	20983	1159	612	16422	11299	11.13 
1	21036	1158	612	16408	11288	14.32 
1	21088	1158	612	16411	11291	16.52 
1	21141	1159	612	16416	11291	17.93 
1	21193	1159	611	16424	11297	18.79 
1	21245	1159	611	16410	11295	19.49 
1	21298	1156	612	16412	11288	20.06 
1	21351	1158	612	16415	11299	20.13 
1	21403	1159	611	16418	11290	20.27 
1	21455	1159	612	16417	11291	20.13 
1	21508	1159	612	16427	11297	20.35 
1	21561	1162	610	16445	11312	20.13 
1	21613	1164	610	16450	11321	20.06 
1	21665	1160	613	16448	11319	20.20 
1	21718	1163	610	16452	11317	20.42 
1	21771	1162	609	16459	11322	20.42 
1	21823	1160	613	16452	11317	20.20 
1	21875	1162	610	16452	11318	20.13 
1	21928	1159	612	16462	11326	19.99 
1	21981	1162	610	16455	11319	20.06 
1	22033	1159	612	16445	11314	20.27 
1	22085	1156	612	16407	11291	20.13 
1	22138	1160	612	16431	11304	20.27 
1	22191	1157	611	16415	11292	20.13 
1	22243	1158	611	16411	11285	20.06 
1	22295	1163	609	16461	11323	19.92 
1	22348	1157	615	16444	11314	20.13 
1	22401	1159	612	16444	11315	20.20 
1	22453	1159	612	16449	11315	20.35 
1	22506	1159	612	16452	11317	20.20 
1	22558	1160	611	16451	11317	20.13 
1	22610	1159	612	16444	11309	19.85 
1	22663	1159	612	16439	11307	20.06 
1	22716	1159	612	16438	11310	20.27 
1	22768	1163	609	16456	11317	20.13 
1	22820	1157	612	16470	11328	20.35 
1	22873	1159	612	16443	11314	20.13 
1	22926	1159	612	16448	11313	20.06 
1	22978	1157	612	16455	11320	19.85 
1	23030	1157	611	16453	11317	20.06 
1	23083	1157	611	16414	11288	20.20 
1	23136	1159	612	16447	11312	20.27 
1	23188	1156	613	16427	11300	20.20 
1	23240	1155	611	16420	11295	19.92 
1	23293	1156	611	16465	11331	19.78 
1	23346	1159	611	16466	11325	19.92 
1	23398	1158	612	16466	11335	20.06 
1	23450	1159	612	16463	11324	20.06 
1	23503	1158	610	16441	11310	20.13 
1	23556	1153	613	16412	11291	20.06 
1	23608	1157	611	16453	11317	19.99 
1	23660	1157	612	16448	11319	19.85 
1	23713	1157	611	16447	11315	19.78 
1	23766	1157	611	16450	11315	20.06 
1	23818	1158	611	16451	11309	20.13 
1	23870	1157	611	16447	11309	20.20 
1	23923	1155	611	16449	11311	19.99 
1	23975	1157	611	16446	11305	19.78 
1	24028	1157	611	16427	11296	19.78 
1	24081	1155	613	16401	11283	19.92 
1	24133	1157	611	16449	11322	20.06 
1	24185	1156	612	16415	11289	20.06 
1	24238	1154	612	16424	11296	20.13 
1	24291	1156	612	16446	11316	19.99 
1	24343	1157	611	16448	11309	19.78 
1	24395	1157	611	16444	11306	19.64 
1	24448	1155	613	16447	11311	19.85 
1	24501	1156	611	16442	11306	19.99 
1	24553	1158	611	16449	11309	20.06 
1	24605	1156	613	16460	11330	19.99 
1	24658	1158	611	16461	11321	19.71 
1	24711	1158	612	16443	11308	19.64 
1	24763	1159	612	16447	11311	19.78 
1	24815	1156	614	16447	11310	19.92 
1	24868	1158	611	16454	11317	19.92 
1	24921	1153	613	16411	11287	19.99 
1	24973	1159	612	16466	11327	19.92 
1	25025	1155	611	16446	11313	19.85 
1	25078	1156	610	16418	11295	19.71 
1	25131	1156	612	16420	11293	19.78 
1	25183	1158	612	16441	11307	19.99 
1	25235	1159	611	16449	11319	20.06 
1	25288	1157	612	16447	11309	20.06 
1	25340	1159	611	16449	11314	19.78 
1	25393	1157	612	16450	11316	19.64 
1	25446	1157	612	16430	11301	19.71 
1	25498	1158	612	16404	11281	19.92 
1	25550	1157	611	16447	11315	19.92 
1	25603	1163	610	16452	11324	19.92 
1	25656	1164	609	16462	11326	19.85 
1	25708	1163	610	16451	11320	19.71 
1	25760	1163	610	16439	11308	19.64 
1	25812	1163	610	16451	11317	19.64 
1	25866	1163	610	16463	11320	19.85 
1	25918	1162	612	16444	11307	19.92 
1	25970	1161	611	16448	11315	19.92 
1	26023	1163	611	16446	11310	19.85 
1	26076	1156	613	16406	11283	19.57 
1	26128	1164	609	16441	11312	19.57 
1	26180	1163	610	16451	11316	19.71 
1	26233	1163	610	16450	11318	19.78 
1	26286	1158	612	16417	11290	19.78 
1	26338	1161	613	16457	11321	19.78 
1	26390	1161	610	16448	11317	19.71 
1	26443	1164	610	16456	11315	19.64 
1	26496	1164	610	16450	11315	19.57 
1	26548	1164	611	16445	11308	19.78 
1	26601	1164	612	16451	11314	19.85 
1	26653	1164	611	16453	11324	19.92 
1	26705	1162	612	16448	11318	19.78 
1	26758	1162	610	16444	11311	19.57 
1	26811	1163	611	16437	11305	19.49 
1	26863	1164	610	16441	11307	19.64 
1	26915	1164	610	16441	11308	19.78 
1	26968	1164	611	16442	11316	19.78 
1	27021	1164	610	16446	11307	19.85 
1	27073	1159	611	16416	11289	19.64 
1	27125	1164	610	16421	11295	19.57 
1	27177	1164	610	16452	11312	19.49 
1	27231	1162	611	16456	11323	19.64 
1	27283	1156	613	16424	11299	19.85 
1	27335	1151	608	16325	11226	20.13 
1	27388	1139	603	16154	11108	19.99 
1	27441	1133	597	16048	11036	19.71 
1	27493	1151	607	16317	11228	19.49 
1	27545	1151	607	16315	11218	19.42 
1	27598	1154	613	16360	11248	19.71 
1	27651	1152	608	16313	11220	19.78 
1	27703	1152	609	16343	11240	19.78 
1	27755	1154	609	16343	11242	19.71 
1	27808	1154	612	16344	11241	19.57 
1	27860	1157	611	16372	11260	19.42 
1	27913	1159	612	16410	11291	19.35 
1	27965	1156	611	16416	11286	19.64 
1	28018	1161	609	16398	11280	19.64 
1	28070	1157	612	16394	11281	19.78 
1	28123	1157	611	16379	11263	19.57 
1	28176	1156	612	16369	11258	19.35 
1	28228	1158	612	16386	11269	19.42 
1	28280	1159	612	16407	11286	19.49 
1	28333	1159	612	16396	11272	19.64 
1	28386	1159	612	16395	11276	19.64 
1	28438	1162	610	16418	11290	19.64 
1	28490	1162	610	16405	11277	19.49 
1	28542	1157	615	16391	11278	19.35 
1	28596	1158	611	16413	11284	19.42 
1	28648	1162	612	16410	11288	19.49 
1	28700	1160	612	16398	11282	19.64 
1	28753	1160	612	16406	11287	19.64 
1	28806	1159	612	16435	11308	19.49 
1	28858	1159	610	16420	11297	19.21 
1	28910	1159	612	16419	11290	19.28 
1	28963	1158	612	16427	11304	19.49 
1	29016	1155	611	16400	11285	19.57 
1	29068	1159	612	16393	11276	19.64 
1	29120	1157	611	16384	11266	19.49 
1	29173	1162	610	16394	11279	19.35 
1	29225	1163	610	16434	11298	19.35 
1	29278	1164	609	16431	11307	19.42 
1	29331	1163	610	16431	11305	19.42 
1	29383	1161	613	16433	11311	19.64 
1	29435	1163	616	16441	11305	19.57 
1	29488	1164	616	16435	11310	19.57 
1	29541	1165	615	16428	11300	19.28 
1	29593	1165	616	16427	11297	19.35 
1	29645	1165	615	16425	11291	19.35 
1	29698	1162	617	16417	11293	19.64 
1	29751	1162	610	16356	11250	19.57 
1	29803	1161	611	16370	11262	19.42 
1	29855	1163	609	16370	11261	19.35 
1	29907	1161	609	16366	11258	19.35 
1	29961	1163	610	16364	11257	19.28 
1	30013	1162	611	16368	11256	19.28 
1	30065	1158	612	16321	11226	19.42 
