1	25282	1997	1109	442	207	352	246	555	351	19.21 
1	25335	1998	1110	440	228	355	243	558	350	18.93 
1	25390	1999	1108	439	229	359	240	558	349	18.71 
1	25443	2002	1107	439	228	356	242	558	350	18.50 
1	25496	2000	1109	435	215	355	243	558	350	18.22 
1	25550	1999	1109	443	216	352	246	558	349	18.01 
1	25604	2000	1109	441	226	355	241	556	351	17.72 
1	25658	1999	1110	441	226	359	237	558	349	17.58 
1	25711	1999	1109	442	225	359	239	558	349	17.30 
1	25764	2001	1107	439	219	349	249	555	352	17.08 
1	25819	1999	1109	441	218	351	246	558	349	16.87 
1	25872	1998	1110	441	227	359	238	556	351	16.66 
1	25926	2001	1107	438	229	361	237	555	351	16.45 
1	25979	1996	1104	439	228	358	238	555	350	16.23 
1	26034	1999	1109	440	227	357	241	558	349	16.09 
1	26087	1999	1109	434	233	358	240	556	351	15.88 
1	26140	1999	1106	439	228	358	242	555	351	15.74 
1	26194	1996	1105	440	227	358	238	554	351	15.45 
1	26248	1995	1105	439	218	354	243	554	350	15.31 
1	26302	1995	1103	434	233	358	238	554	350	15.17 
1	26355	1998	1105	436	231	351	246	555	351	15.10 
1	26408	1997	1104	442	225	358	239	555	351	14.89 
1	26463	1997	1106	437	230	355	242	555	351	14.74 
1	26516	1996	1108	442	206	354	243	555	351	14.60 
1	26570	1995	1107	440	227	351	246	555	351	14.46 
1	26624	1996	1106	438	229	351	246	555	351	14.32 
1	26678	1996	1105	439	228	358	239	555	351	14.25 
1	26731	1997	1106	439	228	352	246	555	351	14.11 
1	26784	1998	1105	440	227	355	241	555	351	13.97 
1	26839	1996	1107	438	229	358	237	555	351	13.89 
1	26892	1995	1107	441	216	355	243	555	351	13.75 
1	26946	1995	1106	437	230	350	248	555	351	13.61 
1	26999	1995	1107	436	231	355	243	555	351	13.47 
1	27053	1996	1108	438	229	358	243	555	352	13.26 
1	27107	1998	1106	437	221	355	243	555	351	13.26 
1	27160	1995	1108	439	228	359	239	555	351	13.19 
1	27214	1998	1105	439	219	356	242	555	352	13.11 
1	27268	1998	1105	436	231	359	239	555	351	12.97 
1	27322	1998	1104	434	224	356	242	555	351	12.90 
1	27375	1995	1105	437	230	356	242	555	352	12.83 
1	27428	1997	1106	440	217	358	240	555	351	12.76 
1	27483	1997	1105	439	228	359	239	558	349	12.62 
1	27536	1997	1105	439	219	357	241	558	349	12.55 
1	27590	1999	1106	438	229	358	240	555	352	12.48 
1	27643	1994	1103	440	227	358	238	555	350	12.41 
1	27697	1996	1104	438	229	351	246	555	351	12.33 
1	27751	1997	1105	435	222	359	239	555	351	12.26 
1	27804	1998	1106	442	225	355	242	555	351	12.26 
1	27858	1997	1108	440	227	358	243	556	351	12.19 
1	27912	1999	1105	440	217	358	239	555	351	12.12 
1	27966	1997	1108	437	230	356	240	555	351	12.05 
1	28019	1996	1108	436	231	358	239	555	352	11.91 
1	28072	1998	1105	441	226	349	249	556	351	11.77 
1	28127	1996	1108	440	218	355	242	555	351	11.63 
1	28180	1995	1108	439	228	358	242	555	351	11.48 
1	28234	1995	1107	435	232	358	239	555	351	11.41 
1	28288	1995	1107	437	230	358	239	555	351	11.55 
1	28341	1995	1106	439	228	348	250	555	351	11.63 
1	28395	1997	1105	438	229	351	246	555	351	11.55 
1	28448	1996	1106	441	226	359	239	555	351	11.63 
1	28503	1993	1107	440	227	359	239	555	351	11.55 
1	28556	1996	1105	438	229	355	243	555	351	11.55 
1	28610	1995	1104	438	229	358	239	555	350	11.55 
1	28663	1996	1104	440	227	352	246	555	350	11.41 
1	28717	1990	1102	439	228	358	238	553	350	11.48 
1	28771	1995	1103	438	229	354	242	554	350	11.41 
1	28824	1995	1103	440	227	352	246	554	351	11.41 
1	28878	1997	1104	440	217	354	243	554	351	11.34 
1	28932	1997	1105	441	226	351	247	555	350	11.34 
1	28985	1994	1102	440	227	359	238	554	350	11.20 
1	29039	1991	1103	436	231	357	239	553	350	11.27 
1	29092	1995	1105	442	216	355	242	555	350	11.27 
1	29147	1996	1104	437	230	358	239	555	350	11.20 
1	29200	1994	1104	439	228	355	242	553	350	11.13 
1	29254	1992	1102	439	228	358	238	554	349	11.20 
1	29307	1993	1102	434	233	354	242	554	350	11.13 
1	29361	1993	1102	437	230	355	239	554	350	11.06 
1	29415	1994	1103	438	229	358	239	554	350	10.99 
1	29468	1993	1102	438	217	354	242	554	350	10.70 
1	29522	1991	1104	438	229	355	242	554	350	10.78 
1	29576	1994	1103	442	215	358	238	554	350	10.92 
1	29629	1994	1104	442	216	358	239	554	350	10.92 
1	29683	1994	1103	439	228	351	245	554	350	10.49 
1	29736	1994	1102	437	230	358	238	554	350	10.28 
1	29791	1993	1102	443	214	354	242	553	350	10.42 
1	29844	1994	1104	434	233	351	245	554	349	10.99 
1	29898	1993	1103	439	228	357	239	554	350	11.13 
1	29952	1994	1103	440	227	357	237	553	350	11.27 
1	30005	1994	1103	442	225	354	242	553	351	11.48 
1	30059	1993	1103	437	230	351	246	554	350	11.84 
1	30112	1994	1102	438	229	351	245	554	349	12.97 
1	30167	1994	1103	438	229	354	243	554	350	16.52 
1	30220	1992	1103	436	231	348	248	554	349	20.70 
1	30273	1993	1103	436	231	354	242	554	350	23.04 
1	30327	1994	1103	436	221	357	239	553	350	24.39 
1	30381	1989	1102	441	226	350	245	552	349	25.66 
1	30435	1990	1104	438	229	350	248	554	350	27.22 
1	30488	1992	1103	442	215	357	239	554	350	28.21 
1	30542	1992	1104	434	223	358	238	554	350	28.28 
1	30596	1993	1104	438	229	354	239	553	351	27.79 
1	30649	1992	1103	442	225	354	242	554	350	27.43 
1	30703	1993	1102	440	217	356	240	554	349	27.22 
1	30756	1993	1102	438	229	354	239	553	351	26.80 
1	30811	1993	1103	440	227	351	245	554	350	26.16 
1	30864	1994	1103	435	232	355	242	554	350	25.52 
1	30917	1994	1103	442	225	354	242	554	350	24.67 
1	30971	1993	1102	441	226	358	238	554	351	23.82 
1	31025	1992	1105	437	230	355	241	554	350	22.76 
1	31079	1994	1103	436	231	359	239	554	350	21.69 
1	31132	1994	1103	444	213	359	241	554	350	20.91 
1	31186	1995	1103	442	225	359	238	554	350	20.35 
1	31240	1998	1108	444	218	349	249	554	350	19.85 
1	31293	1996	1105	437	221	358	239	554	350	19.35 
1	31347	1994	1107	443	224	352	248	554	351	18.93 
1	31400	1996	1104	438	229	359	238	554	351	18.36 
1	31455	1995	1103	439	228	355	241	554	350	17.72 
1	31508	1996	1105	438	229	351	245	558	349	17.08 
1	31561	1996	1104	443	224	335	224	558	351	16.52 
1	31616	1994	1104	441	226	270	189	547	345	15.95 
1	31669	1996	1105	443	215	215	141	543	344	15.52 
1	31723	1993	1102	438	229	184	120	547	347	15.10 
1	31776	1992	1102	439	228	154	109	547	345	14.74 
1	31831	1996	1104	438	229	148	100	542	343	14.53 
1	31884	1997	1104	439	219	147	101	542	342	14.25 
1	31937	1995	1104	441	226	153	103	535	339	13.97 
1	31991	1996	1104	440	227	154	109	532	336	13.75 
