1	166251	294	164	953	466 
1	166253	294	164	953	466 
1	166352	294	163	944	473 
1	166453	294	163	947	469 
1	166553	294	164	948	470 
1	166653	294	163	947	468 
1	166753	294	164	942	475 
1	166853	294	163	946	471 
1	166953	294	164	946	467 
1	167054	294	163	946	460 
1	167153	294	163	943	462 
1	167254	293	164	943	467 
1	167354	294	164	945	470 
1	167454	293	164	938	474 
1	167554	294	164	940	472 
1	167654	294	163	944	470 
1	167754	294	164	945	472 
1	167855	295	164	948	472 
1	167954	295	164	946	463 
1	168054	295	164	950	472 
1	168155	295	166	947	475 
1	168255	295	164	950	470 
1	168354	295	164	950	472 
1	168455	295	164	951	471 
1	168555	295	164	948	474 
1	168655	294	164	946	472 
1	168755	294	164	942	476 
1	168855	294	163	945	472 
1	168955	294	164	942	473 
1	169056	295	166	947	472 
1	169155	295	166	949	470 
1	169255	295	167	950	468 
1	169356	295	167	944	474 
1	169456	295	167	946	468 
1	169555	294	165	939	472 
1	169656	294	163	941	468 
1	169756	294	164	939	468 
1	169857	294	164	933	465 
1	169956	294	164	936	463 
1	170056	295	163	936	463 
1	170157	295	164	928	467 
1	170257	295	167	928	462 
1	170356	295	164	928	459 
1	170457	295	166	923	460 
1	170557	295	163	921	456 
1	170657	295	166	916	463 
1	170757	295	166	916	459 
1	170857	295	167	915	456 
1	170957	295	164	912	452 
1	171058	295	167	906	455 
1	171157	295	167	903	456 
1	171257	295	164	902	452 
1	171358	295	167	900	453 
1	171458	295	164	901	448 
1	171557	295	166	897	447 
1	171658	295	167	897	452 
1	171758	295	166	893	445 
1	171858	295	167	892	443 
1	171958	294	165	887	445 
1	172058	294	165	882	445 
1	172158	294	164	884	438 
1	172259	294	164	877	440 
1	172358	294	163	876	439 
1	172459	294	164	875	439 
1	172559	294	163	872	435 
1	172659	293	164	870	423 
1	172759	293	164	861	435 
1	172859	294	163	861	435 
1	172959	293	164	860	430 
1	173060	293	164	861	426 
1	173159	293	163	855	425 
1	173259	292	163	847	428 
1	173360	292	162	846	425 
1	173460	291	162	843	424 
1	173559	290	162	839	413 
1	173660	288	161	836	417 
1	173760	287	160	837	412 
1	173860	285	159	827	412 
1	173960	282	158	821	410 
1	174060	282	158	819	406 
1	174160	279	155	811	405 
1	174261	275	154	805	400 
1	174360	274	153	801	399 
1	174460	272	153	795	398 
1	174561	270	151	785	395 
1	174661	269	151	784	396 
1	174760	268	150	780	382 
1	174861	265	149	776	385 
1	174961	263	148	770	386 
1	175062	261	146	764	383 
1	175161	258	144	760	381 
1	175261	254	143	755	374 
1	175362	252	141	748	374 
1	175462	250	141	744	370 
1	175561	249	140	735	368 
1	175662	248	139	729	358 
1	175762	246	138	715	369 
1	175862	245	137	721	357 
1	175962	242	136	708	349 
1	176062	240	135	706	354 
1	176162	241	133	699	353 
1	176263	238	132	694	351 
1	176362	236	131	682	350 
1	176462	234	128	676	345 
1	176563	232	128	672	340 
1	176663	230	127	667	335 
1	176762	229	126	653	337 
1	176863	227	125	651	327 
1	176963	226	126	643	326 
1	177063	226	126	637	323 
1	177163	225	125	625	324 
1	177263	224	124	625	315 
1	177363	223	123	616	314 
1	177464	220	121	610	298 
1	177563	218	120	604	305 
1	177664	218	119	595	304 
1	177764	218	117	583	302 
1	177864	215	118	581	294 
1	177964	215	119	573	279 
1	178064	214	119	564	289 
1	178164	214	119	558	284 
1	178265	213	118	552	270 
1	178268	213	118	552	270 
1	178368	213	118	542	279 
1	178468	213	117	543	275 
1	178569	213	117	546	282 
1	178668	212	118	556	285 
1	178768	212	118	564	285 
1	178869	212	118	573	290 
1	178969	213	117	581	291 
1	179068	213	117	584	298 
1	179169	213	117	593	298 
1	179269	213	118	599	303 
1	179369	214	117	604	310 
1	179469	214	118	615	313 
1	179569	214	118	623	311 
1	179670	214	118	624	311 
1	179770	214	118	634	323 
1	179869	214	119	642	323 
1	179970	215	118	651	324 
1	180070	215	118	657	329 
1	180170	215	119	656	337 
1	180270	215	119	666	337 
1	180370	216	119	679	339 
1	180470	216	119	679	345 
1	180571	218	118	684	351 
1	180671	218	118	691	354 
1	180770	218	119	701	351 
1	180871	218	119	702	360 
1	180971	218	120	716	356 
1	181071	218	121	716	364 
1	181171	218	121	727	352 
1	181271	220	121	729	368 
1	181371	221	122	737	372 
