1	40844	354	196	937	492 
1	40846	354	196	937	492 
1	40946	353	197	938	491 
1	41046	353	197	940	488 
1	41146	353	197	940	490 
1	41246	353	197	934	494 
1	41347	353	197	939	491 
1	41446	353	197	937	492 
1	41546	353	197	933	497 
1	41647	354	197	939	493 
1	41747	354	197	942	492 
1	41846	353	197	940	491 
1	41947	353	197	941	490 
1	42047	354	197	937	497 
1	42147	353	198	935	498 
1	42247	353	197	940	496 
1	42347	352	198	939	492 
1	42447	354	197	941	497 
1	42548	352	198	938	497 
1	42647	353	197	938	500 
1	42747	354	197	939	494 
1	42848	354	197	938	496 
1	42948	353	197	936	496 
1	43047	353	198	938	493 
1	43148	353	197	936	494 
1	43248	353	198	939	490 
1	43348	354	197	936	492 
1	43448	354	197	934	494 
1	43548	353	197	937	489 
1	43649	353	197	928	497 
1	43749	353	197	934	491 
1	43848	353	197	930	495 
1	43949	352	198	930	488 
1	44049	353	197	928	488 
1	44149	354	197	931	486 
1	44249	354	197	929	488 
1	44349	354	197	927	488 
1	44449	353	198	925	487 
1	44550	354	197	926	487 
1	44649	354	197	923	487 
1	44749	354	197	921	488 
1	44850	352	198	915	490 
1	44950	353	197	918	492 
1	45049	353	197	923	482 
1	45150	354	198	922	481 
1	45250	354	197	916	484 
1	45350	354	197	915	482 
1	45450	354	198	911	484 
1	45550	354	197	910	478 
1	45650	354	197	910	476 
1	45751	352	198	901	477 
1	45850	353	198	903	477 
1	45950	353	197	899	473 
1	46051	353	197	899	478 
1	46151	354	197	900	475 
1	46251	354	197	889	480 
1	46351	354	197	892	474 
1	46451	354	197	891	472 
1	46552	354	197	887	472 
1	46651	354	197	883	472 
1	46751	354	197	883	467 
1	46852	352	198	882	466 
1	46952	354	198	877	470 
1	47051	354	197	878	467 
1	47152	354	197	868	468 
1	47252	353	197	868	462 
1	47352	354	196	864	460 
1	47452	354	197	867	456 
1	47552	354	197	862	455 
1	47652	353	197	856	459 
1	47753	354	197	857	455 
1	47852	353	197	855	450 
1	47952	353	197	853	447 
1	48053	354	196	844	451 
1	48153	354	197	844	448 
1	48252	354	197	840	446 
1	48353	354	198	842	442 
1	48453	354	197	830	447 
1	48553	354	197	831	442 
1	48653	353	197	827	436 
1	48753	353	197	823	425 
1	48854	354	197	822	433 
1	48954	354	197	812	436 
1	49053	353	198	811	432 
1	49154	354	197	807	431 
1	49254	353	197	803	428 
1	49354	354	197	802	423 
1	49454	354	197	796	422 
1	49554	354	198	788	423 
1	49654	354	197	787	422 
1	49755	354	197	781	420 
1	49854	354	198	777	416 
1	49954	353	198	767	417 
1	50055	353	197	766	401 
1	50155	354	197	765	412 
1	50254	354	197	759	398 
1	50355	354	197	756	402 
1	50455	352	198	740	406 
1	50555	353	197	744	398 
1	50655	354	197	735	400 
1	50755	354	197	730	397 
